date,industry,oph,gva,hours
2009 Q1,S: 94 to 96,97.307,83.5316,85.8433
2009 Q2,S: 94 to 96,99.2675,83.4972,84.1133
2009 Q3,S: 94 to 96,103.0537,87.1091,84.5278
2009 Q4,S: 94 to 96,101.9293,87.4645,85.809
2010 Q1,S: 94 to 96,100.1735,85.8363,85.6877
2010 Q2,S: 94 to 96,99.8633,86.96,87.0791
2010 Q3,S: 94 to 96,99.2669,87.0059,87.6484
2010 Q4,S: 94 to 96,97.6419,83.222,85.2319
2011 Q1,S: 94 to 96,99.4385,83.8412,84.3147
2011 Q2,S: 94 to 96,94.4552,81.697,86.4929
2011 Q3,S: 94 to 96,93.0007,82.8666,89.1032
2011 Q4,S: 94 to 96,94.9341,82.1213,86.5034
2012 Q1,S: 94 to 96,96.5704,82.8895,85.8332
2012 Q2,S: 94 to 96,97.9756,81.697,83.3851
2012 Q3,S: 94 to 96,105.6154,84.5292,80.0349
2012 Q4,S: 94 to 96,96.2039,83.0615,86.339
2013 Q1,S: 94 to 96,98.577,84.9764,86.203
2013 Q2,S: 94 to 96,99.8754,85.1025,85.2086
2013 Q3,S: 94 to 96,95.7003,83.8871,87.656
2013 Q4,S: 94 to 96,92.0596,85.435,92.804
2014 Q1,S: 94 to 96,92.9976,86.1,92.5831
2014 Q2,S: 94 to 96,94.6024,88.1984,93.2306
2014 Q3,S: 94 to 96,94.2237,88.6341,94.0677
2014 Q4,S: 94 to 96,95.5595,89.1157,93.2567
2015 Q1,S: 94 to 96,90.1736,85.9395,95.3046
2015 Q2,S: 94 to 96,94.426,87.7626,92.9433
2015 Q3,S: 94 to 96,96.9654,89.689,92.4958
2015 Q4,S: 94 to 96,98.5417,92.2574,93.6227
2016 Q1,S: 94 to 96,97.1544,89.5285,92.1507
2016 Q2,S: 94 to 96,97.5458,91.042,93.3326
2016 Q3,S: 94 to 96,98.8228,92.9225,94.0294
2016 Q4,S: 94 to 96,101.1679,93.083,92.0084
2017 Q1,S: 94 to 96,99.3467,94.2755,94.8954
2017 Q2,S: 94 to 96,99.3978,96.2018,96.7847
2017 Q3,S: 94 to 96,100.4175,97.4631,97.0579
2017 Q4,S: 94 to 96,102.4152,99.8939,97.5382
2018 Q1,S: 94 to 96,104.3829,102.5426,98.2371
2018 Q2,S: 94 to 96,106.6019,103.5517,97.1386
2018 Q3,S: 94 to 96,105.0919,102.3936,97.4324
2018 Q4,S: 94 to 96,99.4839,98.5983,99.1098
2019 Q1,S: 94 to 96,96.8165,97.3255,100.5258
2019 Q2,S: 94 to 96,97.2122,97.2796,100.0694
2019 Q3,S: 94 to 96,103.1024,100.7195,97.6888
2019 Q4,S: 94 to 96,102.9094,104.6754,101.716
2020 Q1,S: 94 to 96,101.748,97.1879,95.5182
2020 Q2,S: 94 to 96,114.1953,68.0522,59.5928
2020 Q3,S: 94 to 96,119.0703,92.1657,77.4044
2020 Q4,S: 94 to 96,111.3161,87.8314,78.9028
2021 Q1,S: 94 to 96,115.6203,74.2325,64.2037
2021 Q2,S: 94 to 96,103.306,80.0459,77.4842
2021 Q3,S: 94 to 96,87.7203,78.0393,88.9637
2021 Q4,S: 94 to 96,89.505,82.4538,92.122
2022 Q1,S: 94 to 96,88.621,83.5775,94.3088
2022 Q2,S: 94 to 96,84.4424,81.3416,96.3279
2022 Q3,S: 94 to 96,82.3397,79.8509,96.9774
2022 Q4,S: 94 to 96,82.1363,79.5757,96.8825
2023 Q1,S: 94 to 96,84.7081,81.1466,95.7955
1997 Q1,T: 97 and 98,83.6677,87.2096,104.2333
1997 Q2,T: 97 and 98,78.549,86.2905,109.8557
1997 Q3,T: 97 and 98,82.3168,84.0439,102.0981
1997 Q4,T: 97 and 98,85.1506,83.3291,97.8609
1998 Q1,T: 97 and 98,82.6855,82.7164,100.0373
1998 Q2,T: 97 and 98,87.0444,82.9206,95.2625
1998 Q3,T: 97 and 98,87.9109,82.9206,94.3235
1998 Q4,T: 97 and 98,86.2655,82.2058,95.2939
1999 Q1,T: 97 and 98,80.6067,76.6913,95.1426
1999 Q2,T: 97 and 98,88.6623,87.516,98.7071
1999 Q3,T: 97 and 98,85.7289,85.1672,99.3448
1999 Q4,T: 97 and 98,91.2716,91.0901,99.8012
2000 Q1,T: 97 and 98,86.6697,83.7376,96.6169
2000 Q2,T: 97 and 98,106.9135,104.1613,97.4258
2000 Q3,T: 97 and 98,102.0235,97.83,95.8897
2000 Q4,T: 97 and 98,102.1969,98.2384,96.1267
2001 Q1,T: 97 and 98,87.9885,86.8011,98.6505
2001 Q2,T: 97 and 98,110.9278,102.3232,92.2431
2001 Q3,T: 97 and 98,97.6889,93.7452,95.963
2001 Q4,T: 97 and 98,91.0717,85.4736,93.8531
2002 Q1,T: 97 and 98,78.618,70.0536,89.1063
2002 Q2,T: 97 and 98,85.853,77.7125,90.5181
2002 Q3,T: 97 and 98,83.1914,76.9977,92.5549
2002 Q4,T: 97 and 98,81.1808,76.0786,93.7151
2003 Q1,T: 97 and 98,72.9,72.9129,100.0178
2003 Q2,T: 97 and 98,61.7894,61.782,99.9879
2003 Q3,T: 97 and 98,64.0693,65.1519,101.6898
2003 Q4,T: 97 and 98,47.2948,48.098,101.6983
2004 Q1,T: 97 and 98,66.2235,66.4794,100.3865
2004 Q2,T: 97 and 98,63.0409,63.9265,101.4048
2004 Q3,T: 97 and 98,68.8483,67.5006,98.0426
2004 Q4,T: 97 and 98,61.406,59.229,96.4547
2005 Q1,T: 97 and 98,68.8742,66.071,95.93
2005 Q2,T: 97 and 98,87.7121,84.146,95.9343
2005 Q3,T: 97 and 98,61.4999,59.8417,97.3038
2005 Q4,T: 97 and 98,91.9884,87.8223,95.4711
2006 Q1,T: 97 and 98,71.738,70.9727,98.9332
2006 Q2,T: 97 and 98,61.4575,61.2714,99.6971
2006 Q3,T: 97 and 98,65.1597,66.8879,102.6522
2006 Q4,T: 97 and 98,73.31,74.2405,101.2692
2007 Q1,T: 97 and 98,61.2248,62.8032,102.5781
2007 Q2,T: 97 and 98,45.0808,42.5836,94.4607
2007 Q3,T: 97 and 98,62.631,61.6799,98.4814
2007 Q4,T: 97 and 98,57.7616,62.8032,108.7282
2008 Q1,T: 97 and 98,42.6097,46.5662,109.2856
2008 Q2,T: 97 and 98,59.1335,62.3947,105.515
2008 Q3,T: 97 and 98,62.3942,64.2328,102.9469
2008 Q4,T: 97 and 98,62.6442,65.8667,105.1443
2009 Q1,T: 97 and 98,53.9796,51.7743,95.9146
2009 Q2,T: 97 and 98,56.8,57.0845,100.501
2009 Q3,T: 97 and 98,49.1018,49.3235,100.4515
2009 Q4,T: 97 and 98,61.3724,51.6722,84.1945
2010 Q1,T: 97 and 98,81.6371,65.8667,80.6823
2010 Q2,T: 97 and 98,81.417,73.0151,89.6804
2010 Q3,T: 97 and 98,88.3467,71.3812,80.7966
2010 Q4,T: 97 and 98,63.5985,64.335,101.1579
2011 Q1,T: 97 and 98,56.786,70.0536,123.3643
2011 Q2,T: 97 and 98,65.2572,69.7473,106.8806
2011 Q3,T: 97 and 98,63.5729,66.2752,104.2507
2011 Q4,T: 97 and 98,68.2945,63.0074,92.2583
2012 Q1,T: 97 and 98,82.7928,67.1943,81.1596
2012 Q2,T: 97 and 98,80.7997,65.5604,81.1394
2012 Q3,T: 97 and 98,74.2866,70.8706,95.4015
2012 Q4,T: 97 and 98,72.2813,68.8282,95.2227
2013 Q1,T: 97 and 98,79.1061,68.8282,87.0074
2013 Q2,T: 97 and 98,76.3238,69.3388,90.8481
2013 Q3,T: 97 and 98,85.2804,71.279,83.5819
2013 Q4,T: 97 and 98,64.6419,76.7935,118.7983
2014 Q1,T: 97 and 98,74.3989,85.0651,114.3365
2014 Q2,T: 97 and 98,68.0153,75.2617,110.654
2014 Q3,T: 97 and 98,74.4914,72.096,96.7843
2014 Q4,T: 97 and 98,85.6642,73.6278,85.9493
2015 Q1,T: 97 and 98,83.0881,73.3214,88.2454
2015 Q2,T: 97 and 98,78.8457,70.5642,89.4965
2015 Q3,T: 97 and 98,71.9631,65.5604,91.1028
2015 Q4,T: 97 and 98,80.0366,81.3888,101.6895
2016 Q1,T: 97 and 98,70.6054,81.7973,115.8513
2016 Q2,T: 97 and 98,80.9814,91.2944,112.7349
2016 Q3,T: 97 and 98,83.8257,92.3155,110.128
2016 Q4,T: 97 and 98,77.596,86.2905,111.2049
2017 Q1,T: 97 and 98,89.8083,85.7799,95.5145
2017 Q2,T: 97 and 98,87.7283,85.8821,97.8955
2017 Q3,T: 97 and 98,86.484,88.1287,101.9017
2017 Q4,T: 97 and 98,82.5739,86.9032,105.243
2018 Q1,T: 97 and 98,84.6733,88.3329,104.322
2018 Q2,T: 97 and 98,93.1208,91.4986,98.258
2018 Q3,T: 97 and 98,89.138,94.6643,106.1998
2018 Q4,T: 97 and 98,115.9443,101.8126,87.8117
2019 Q1,T: 97 and 98,116.4372,98.1363,84.2826
2019 Q2,T: 97 and 98,100.524,99.6681,99.1486
2019 Q3,T: 97 and 98,97.8034,98.4427,100.6537
2019 Q4,T: 97 and 98,89.5076,103.7529,115.9151
2020 Q1,T: 97 and 98,89.9158,94.6643,105.2811
2020 Q2,T: 97 and 98,58.4667,48.5065,82.9644
2020 Q3,T: 97 and 98,103.56,84.2481,81.352
2020 Q4,T: 97 and 98,91.4859,84.3503,92.2003
2021 Q1,T: 97 and 98,61.4164,68.9303,112.2343
2021 Q2,T: 97 and 98,62.8439,81.2867,129.347
2021 Q3,T: 97 and 98,52.7386,71.0748,134.768
2021 Q4,T: 97 and 98,60.2138,74.1384,123.1252
2022 Q1,T: 97 and 98,56.7637,69.4409,122.3333
2022 Q2,T: 97 and 98,81.6987,68.5218,83.8714
2022 Q3,T: 97 and 98,73.1869,63.9265,87.3469
2022 Q4,T: 97 and 98,64.5536,60.6587,93.9664
2023 Q1,T: 97 and 98,60.7113,61.1693,100.7544
